YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2013,Kentucky,Professional school degree,16
2013,Kentucky,Some college but no degree,378
2013,Louisiana,Associate degree in college,93
2013,Louisiana,Bachelor's degree,225
2013,Louisiana,Doctorate degree,17
2013,Louisiana,Elementary,29
2013,Louisiana,High School,172
2013,Louisiana,High school graduate,557
2013,Louisiana,Kindergarten,1
2013,Louisiana,Master's degree,78
2013,Louisiana,Middle School,117
2013,Louisiana,Pre-School,460
2013,Louisiana,Professional school degree,11
2013,Louisiana,Some college but no degree,274
2013,Maine,Associate degree in college,256
2013,Maine,Bachelor's degree,396
2013,Maine,Doctorate degree,22
2013,Maine,Elementary,10
2013,Maine,High School,203
2013,Maine,High school graduate,763
2013,Maine,Kindergarten,1
2013,Maine,Master's degree,182
2013,Maine,Middle School,118
2013,Maine,Pre-School,645
2013,Maine,Professional school degree,26
2013,Maine,Some college but no degree,403
2013,Maryland,Associate degree in college,255
2013,Maryland,Bachelor's degree,762
2013,Maryland,Doctorate degree,100
2013,Maryland,Elementary,60
2013,Maryland,High School,306
2013,Maryland,High school graduate,886
2013,Maryland,Kindergarten,14
2013,Maryland,Master's degree,423
2013,Maryland,Middle School,209
2013,Maryland,Pre-School,1123
2013,Maryland,Professional school degree,76
2013,Maryland,Some college but no degree,677
2013,Massachusetts,Associate degree in college,176
2013,Massachusetts,Bachelor's degree,470
2013,Massachusetts,Doctorate degree,38
2013,Massachusetts,Elementary,28
2013,Massachusetts,High School,199
2013,Massachusetts,High school graduate,582
2013,Massachusetts,Kindergarten,7
2013,Massachusetts,Master's degree,271
2013,Massachusetts,Middle School,150
2013,Massachusetts,Pre-School,643
2013,Massachusetts,Professional school degree,58
2013,Massachusetts,Some college but no degree,336
2013,Michigan,Associate degree in college,332
2013,Michigan,Bachelor's degree,535
2013,Michigan,Doctorate degree,47
2013,Michigan,Elementary,31
2013,Michigan,High School,303
2013,Michigan,High school graduate,950
2013,Michigan,Kindergarten,7
2013,Michigan,Master's degree,266
2013,Michigan,Middle School,150
2013,Michigan,Pre-School,1016
2013,Michigan,Professional school degree,32
2013,Michigan,Some college but no degree,722
2013,Minnesota,Associate degree in college,491
2013,Minnesota,Bachelor's degree,784
2013,Minnesota,Doctorate degree,40
2013,Minnesota,Elementary,27
2013,Minnesota,High School,307
2013,Minnesota,High school graduate,757
2013,Minnesota,Kindergarten,15
2013,Minnesota,Master's degree,274
2013,Minnesota,Middle School,208
2013,Minnesota,Pre-School,1183
2013,Minnesota,Professional school degree,44
2013,Minnesota,Some college but no degree,658
2013,Mississippi,Associate degree in college,129
2013,Mississippi,Bachelor's degree,188
2013,Mississippi,Doctorate degree,11
2013,Mississippi,Elementary,26
2013,Mississippi,High School,201
2013,Mississippi,High school graduate,434
2013,Mississippi,Kindergarten,6
2013,Mississippi,Master's degree,63
2013,Mississippi,Middle School,124
2013,Mississippi,Pre-School,412
2013,Mississippi,Professional school degree,8
2013,Mississippi,Some college but no degree,263
2013,Missouri,Associate degree in college,233
2013,Missouri,Bachelor's degree,418
2013,Missouri,Doctorate degree,27
2013,Missouri,Elementary,12
2013,Missouri,High School,233
2013,Missouri,High school graduate,633
2013,Missouri,Kindergarten,2
2013,Missouri,Master's degree,137
2013,Missouri,Middle School,168
2013,Missouri,Pre-School,764
2013,Missouri,Professional school degree,28
2013,Missouri,Some college but no degree,437
2013,Montana,Associate degree in college,136
2013,Montana,Bachelor's degree,245
2013,Montana,Doctorate degree,28
2013,Montana,Elementary,5
2013,Montana,High School,114
2013,Montana,High school graduate,411
2013,Montana,Kindergarten,1
2013,Montana,Master's degree,84
2013,Montana,Middle School,70
2013,Montana,Pre-School,392
2013,Montana,Professional school degree,16
2013,Montana,Some college but no degree,278
2013,Nebraska,Associate degree in college,237
2013,Nebraska,Bachelor's degree,414
2013,Nebraska,Doctorate degree,36
2013,Nebraska,Elementary,60
2013,Nebraska,High School,185
2013,Nebraska,High school graduate,558
2013,Nebraska,Kindergarten,8
2013,Nebraska,Master's degree,129
2013,Nebraska,Middle School,129
2013,Nebraska,Pre-School,742
2013,Nebraska,Professional school degree,14
2013,Nebraska,Some college but no degree,463
2013,Nevada,Associate degree in college,202
2013,Nevada,Bachelor's degree,304
2013,Nevada,Doctorate degree,15
2013,Nevada,Elementary,70
2013,Nevada,High School,243
2013,Nevada,High school graduate,757
2013,Nevada,Kindergarten,6
2013,Nevada,Master's degree,113
2013,Nevada,Middle School,161
2013,Nevada,Pre-School,753
2013,Nevada,Professional school degree,28
2013,Nevada,Some college but no degree,544
2013,New Hampshire,Associate degree in college,295
2013,New Hampshire,Bachelor's degree,700
2013,New Hampshire,Doctorate degree,35
2013,New Hampshire,Elementary,9
2013,New Hampshire,High School,243
2013,New Hampshire,High school graduate,788
2013,New Hampshire,Kindergarten,5
2013,New Hampshire,Master's degree,260
2013,New Hampshire,Middle School,154
2013,New Hampshire,Pre-School,920
2013,New Hampshire,Professional school degree,38
2013,New Hampshire,Some college but no degree,462
2013,New Jersey,Associate degree in college,192
2013,New Jersey,Bachelor's degree,663
2013,New Jersey,Doctorate degree,46
2013,New Jersey,Elementary,75
2013,New Jersey,High School,302
2013,New Jersey,High school graduate,847
2013,New Jersey,Kindergarten,5
2013,New Jersey,Master's degree,305
2013,New Jersey,Middle School,170
2013,New Jersey,Pre-School,862
2013,New Jersey,Professional school degree,55
2013,New Jersey,Some college but no degree,470
2013,New Mexico,Associate degree in college,116
2013,New Mexico,Bachelor's degree,189
2013,New Mexico,Doctorate degree,20
2013,New Mexico,Elementary,44
2013,New Mexico,High School,183
2013,New Mexico,High school graduate,399
2013,New Mexico,Kindergarten,2
2013,New Mexico,Master's degree,127
2013,New Mexico,Middle School,96
2013,New Mexico,Pre-School,382
2013,New Mexico,Professional school degree,17
2013,New Mexico,Some college but no degree,302
2013,New York,Associate degree in college,583
2013,New York,Bachelor's degree,1197
2013,New York,Doctorate degree,89
2013,New York,Elementary,202
2013,New York,High School,596
2013,New York,High school graduate,1766
2013,New York,Kindergarten,31
2013,New York,Master's degree,587
2013,New York,Middle School,407
2013,New York,Pre-School,1758
2013,New York,Professional school degree,101
2013,New York,Some college but no degree,1012
2013,North Carolina,Associate degree in college,275
2013,North Carolina,Bachelor's degree,462
2013,North Carolina,Doctorate degree,52
2013,North Carolina,Elementary,76
2013,North Carolina,High School,327
2013,North Carolina,High school graduate,863
2013,North Carolina,Kindergarten,13
2013,North Carolina,Master's degree,184
2013,North Carolina,Middle School,233
2013,North Carolina,Pre-School,896
2013,North Carolina,Professional school degree,40
2013,North Carolina,Some college but no degree,547
2013,North Dakota,Associate degree in college,254
2013,North Dakota,Bachelor's degree,376
2013,North Dakota,Doctorate degree,13
2013,North Dakota,Elementary,14
2013,North Dakota,High School,126
2013,North Dakota,High school graduate,489
2013,North Dakota,Kindergarten,2
2013,North Dakota,Master's degree,111
2013,North Dakota,Middle School,91
2013,North Dakota,Pre-School,598
2013,North Dakota,Professional school degree,12
2013,North Dakota,Some college but no degree,322
2013,Ohio,Associate degree in college,356
2013,Ohio,Bachelor's degree,586
2013,Ohio,Doctorate degree,37
2013,Ohio,Elementary,25
2013,Ohio,High School,423
2013,Ohio,High school graduate,1292
2013,Ohio,Kindergarten,9
2013,Ohio,Master's degree,234
2013,Ohio,Middle School,255
2013,Ohio,Pre-School,1182
2013,Ohio,Professional school degree,38
2013,Ohio,Some college but no degree,716
2013,Oklahoma,Associate degree in college,158
2013,Oklahoma,Bachelor's degree,236
2013,Oklahoma,Doctorate degree,23
2013,Oklahoma,Elementary,25
2013,Oklahoma,High School,174
2013,Oklahoma,High school graduate,586
2013,Oklahoma,Kindergarten,2
2013,Oklahoma,Master's degree,93
2013,Oklahoma,Middle School,111
2013,Oklahoma,Pre-School,660
2013,Oklahoma,Professional school degree,23
2013,Oklahoma,Some college but no degree,390
2013,Oregon,Associate degree in college,194
2013,Oregon,Bachelor's degree,347
2013,Oregon,Doctorate degree,29
2013,Oregon,Elementary,30
2013,Oregon,High School,201
2013,Oregon,High school graduate,558
2013,Oregon,Kindergarten,5
2013,Oregon,Master's degree,153
2013,Oregon,Middle School,100
2013,Oregon,Pre-School,599
2013,Oregon,Professional school degree,21
2013,Oregon,Some college but no degree,497
2013,Pennsylvania,Associate degree in college,413
2013,Pennsylvania,Bachelor's degree,763
2013,Pennsylvania,Doctorate degree,55
2013,Pennsylvania,Elementary,31
2013,Pennsylvania,High School,412
2013,Pennsylvania,High school graduate,1615
2013,Pennsylvania,Kindergarten,3
2013,Pennsylvania,Master's degree,311
2013,Pennsylvania,Middle School,264
2013,Pennsylvania,Pre-School,1322
2013,Pennsylvania,Professional school degree,49
2013,Pennsylvania,Some college but no degree,635
2013,Rhode Island,Associate degree in college,210
2013,Rhode Island,Bachelor's degree,448
2013,Rhode Island,Doctorate degree,46
2013,Rhode Island,Elementary,61
2013,Rhode Island,High School,274
2013,Rhode Island,High school graduate,635
2013,Rhode Island,Kindergarten,9
2013,Rhode Island,Master's degree,203
2013,Rhode Island,Middle School,159
2013,Rhode Island,Pre-School,747
2013,Rhode Island,Professional school degree,45
2013,Rhode Island,Some college but no degree,397
2013,South Carolina,Associate degree in college,176
2013,South Carolina,Bachelor's degree,303
2013,South Carolina,Doctorate degree,24
2013,South Carolina,Elementary,25
2013,South Carolina,High School,278
2013,South Carolina,High school graduate,629
2013,South Carolina,Kindergarten,4
2013,South Carolina,Master's degree,131
2013,South Carolina,Middle School,118
2013,South Carolina,Pre-School,515
2013,South Carolina,Professional school degree,17
2013,South Carolina,Some college but no degree,347
2013,South Dakota,Associate degree in college,340
2013,South Dakota,Bachelor's degree,370
2013,South Dakota,Doctorate degree,31
2013,South Dakota,Elementary,15
2013,South Dakota,High School,171
2013,South Dakota,High school graduate,613
2013,South Dakota,Kindergarten,3
2013,South Dakota,Master's degree,109
2013,South Dakota,Middle School,164
2013,South Dakota,Pre-School,787
2013,South Dakota,Professional school degree,14
2013,South Dakota,Some college but no degree,332
2013,Tennessee,Associate degree in college,174
2013,Tennessee,Bachelor's degree,321
2013,Tennessee,Doctorate degree,21
2013,Tennessee,Elementary,35
2013,Tennessee,High School,196
2013,Tennessee,High school graduate,652
2013,Tennessee,Kindergarten,2
2013,Tennessee,Master's degree,104
2013,Tennessee,Middle School,149
2013,Tennessee,Pre-School,607
2013,Tennessee,Professional school degree,13
2013,Tennessee,Some college but no degree,376
2013,Texas,Associate degree in college,715
2013,Texas,Bachelor's degree,1435
2013,Texas,Doctorate degree,99
2013,Texas,Elementary,482
2013,Texas,High School,1009
2013,Texas,High school graduate,2500
2013,Texas,Kindergarten,52
2013,Texas,Master's degree,462
2013,Texas,Middle School,832
2013,Texas,Pre-School,3155
2013,Texas,Professional school degree,73
2013,Texas,Some college but no degree,1731
2013,Utah,Associate degree in college,208
2013,Utah,Bachelor's degree,345
2013,Utah,Doctorate degree,28
2013,Utah,Elementary,33
2013,Utah,High School,189
2013,Utah,High school graduate,467
2013,Utah,Kindergarten,6
2013,Utah,Master's degree,104
2013,Utah,Middle School,109
2013,Utah,Pre-School,929
2013,Utah,Professional school degree,14
2013,Utah,Some college but no degree,477
2013,Vermont,Associate degree in college,163
2013,Vermont,Bachelor's degree,348
2013,Vermont,Doctorate degree,39
2013,Vermont,Elementary,5
2013,Vermont,High School,161
2013,Vermont,High school graduate,594
2013,Vermont,Kindergarten,2
2013,Vermont,Master's degree,191
2013,Vermont,Middle School,92
2013,Vermont,Pre-School,567
2013,Vermont,Professional school degree,36
2013,Vermont,Some college but no degree,304
2013,Virginia,Associate degree in college,251
2013,Virginia,Bachelor's degree,677
2013,Virginia,Doctorate degree,54
2013,Virginia,Elementary,55
2013,Virginia,High School,306
2013,Virginia,High school graduate,862
2013,Virginia,Kindergarten,4
2013,Virginia,Master's degree,302
2013,Virginia,Middle School,180
2013,Virginia,Pre-School,1010
2013,Virginia,Professional school degree,52
2013,Virginia,Some college but no degree,568
2013,Washington,Associate degree in college,296
2013,Washington,Bachelor's degree,502
2013,Washington,Doctorate degree,49
2013,Washington,Elementary,56
2013,Washington,High School,236
2013,Washington,High school graduate,647
2013,Washington,Kindergarten,17
2013,Washington,Master's degree,208
2013,Washington,Middle School,152
2013,Washington,Pre-School,839
2013,Washington,Professional school degree,51
2013,Washington,Some college but no degree,572
2013,West Virginia,Associate degree in college,115
2013,West Virginia,Bachelor's degree,205
2013,West Virginia,Doctorate degree,16
2013,West Virginia,Elementary,12
2013,West Virginia,High School,148
2013,West Virginia,High school graduate,579
2013,West Virginia,Kindergarten,1
2013,West Virginia,Master's degree,77
2013,West Virginia,Middle School,108
2013,West Virginia,Pre-School,431
2013,West Virginia,Professional school degree,12
2013,West Virginia,Some college but no degree,203
2013,Wisconsin,Associate degree in college,371
2013,Wisconsin,Bachelor's degree,530
2013,Wisconsin,Doctorate degree,39
2013,Wisconsin,Elementary,33
2013,Wisconsin,High School,272
2013,Wisconsin,High school graduate,814
2013,Wisconsin,Kindergarten,2
2013,Wisconsin,Master's degree,168
2013,Wisconsin,Middle School,160
2013,Wisconsin,Pre-School,866
2013,Wisconsin,Professional school degree,22
2013,Wisconsin,Some college but no degree,470
2013,Wyoming,Associate degree in college,236
2013,Wyoming,Bachelor's degree,247
2013,Wyoming,Doctorate degree,18
2013,Wyoming,Elementary,6
2013,Wyoming,High School,175
2013,Wyoming,High school graduate,600
2013,Wyoming,Kindergarten,3
2013,Wyoming,Master's degree,72
2013,Wyoming,Middle School,83
2013,Wyoming,Pre-School,671
2013,Wyoming,Professional school degree,12
2013,Wyoming,Some college but no degree,427
2014,Alabama,Associate degree in college,31
2014,Alabama,Bachelor's degree,66
2014,Alabama,Doctorate degree,3
2014,Alabama,Elementary,8
2014,Alabama,High School,56
2014,Alabama,High school graduate,165
2014,Alabama,Kindergarten,2
2014,Alabama,Master's degree,24
2014,Alabama,Middle School,26
2014,Alabama,Pre-School,150
2014,Alabama,Professional school degree,6
2014,Alabama,Some college but no degree,94
2014,Alaska,Associate degree in college,57
2014,Alaska,Bachelor's degree,101
2014,Alaska,Doctorate degree,7
2014,Alaska,Elementary,5
2014,Alaska,High School,62
2014,Alaska,High school graduate,164
2014,Alaska,Master's degree,41
2014,Alaska,Middle School,27
